Order ID,Returned,Return Reason,Sales,Return Date,Refund Amount,Return Channel
ES-2012-5575159,Yes,Customer Dissatisfaction,20,23-09-26,11.380176196098652,Online
ES-2012-5575159,Yes,Customer Dissatisfaction,46,28-08-26,29.94699722108562,Store
ES-2012-5575159,Yes,Customer Dissatisfaction,242,23-09-26,208.9959488155678,Online
PL-2012-8610,Yes,Wrong Item,64,02-09-26,34.137122049693254,Store
PL-2012-8610,Yes,Wrong Item,25,29-08-26,18.539553691633266,Customer Service
PL-2012-8610,Yes,Wrong Item,170,01-09-26,106.83417109534969,Online
ES-2013-2041470,Yes,Damaged,135,31-08-26,99.00008690761565,Customer Service
ES-2013-2041470,Yes,Damaged,680,06-09-26,383.2652630686189,Store
IT-2013-5703300,Yes,Damaged,482,05-09-26,372.6020574439498,Online
IT-2013-5703300,Yes,Damaged,20,17-09-26,12.48948442057622,Online
IT-2013-5703300,Yes,Damaged,35,02-09-26,27.70984987132542,Online
IN-2013-42311,Yes,Damaged,83,04-09-26,70.21126279749316,Online
IN-2013-42311,Yes,Damaged,50,31-08-26,39.39289007957013,Store
IN-2013-42311,Yes,Damaged,121,31-08-26,102.79327683556491,Customer Service
IN-2013-42311,Yes,Damaged,49,16-09-26,32.07291308660617,Customer Service
IN-2013-42311,Yes,Damaged,68,26-08-26,36.851351066317136,Store
IN-2013-42311,Yes,Damaged,538,31-08-26,519.4159435051037,Online
IN-2013-42311,Yes,Damaged,61,06-09-26,57.016150841781744,Online
IN-2013-42311,Yes,Damaged,95,10-09-26,71.10227436421894,Customer Service
IN-2013-42311,Yes,Damaged,364,20-09-26,217.01085641125044,Online
IN-2013-42311,Yes,Damaged,233,26-08-26,137.5853861629353,Store
IN-2013-42311,Yes,Damaged,106,11-09-26,78.52719510023385,Customer Service
IN-2013-42311,Yes,Damaged,522,12-09-26,377.00188206870814,Customer Service
IN-2013-42311,Yes,Damaged,80,06-09-26,42.21519952989544,Online
CA-2013-108434,Yes,Late Delivery,465,28-08-26,452.7119861,Online
SA-2013-6270,Yes,Late Delivery,27,09-09-26,14.668632783292518,Customer Service
SA-2013-6270,Yes,Late Delivery,50,09-09-26,43.69368257663654,Online
SA-2013-6270,Yes,Late Delivery,29,12-09-26,17.085121800742215,Customer Service
PL-2011-7070,Yes,Wrong Item,41,11-09-26,37.34974032360212,Store
ES-2013-2588627,Yes,Wrong Item,57,10-09-26,37.96817576442987,Customer Service
CA-2013-131380,Yes,Damaged,6,06-09-26,3.2766350738271934,Customer Service
CA-2013-131380,Yes,Damaged,88,09-09-26,64.85639719094183,Store
MZ-2014-4670,Yes,Late Delivery,11,16-09-26,9.727112791182318,Store
MZ-2014-4670,Yes,Late Delivery,29,08-09-26,21.87115555539195,Store
MZ-2014-4670,Yes,Late Delivery,824,30-08-26,632.9230968523707,Customer Service
IR-2014-950,Yes,Customer Dissatisfaction,30,04-09-26,26.84911043134601,Customer Service
MX-2013-141159,Yes,Customer Dissatisfaction,24,04-09-26,20.38109566022842,Online
MX-2013-141159,Yes,Customer Dissatisfaction,56,09-09-26,53.751511364667316,Customer Service
MX-2013-141159,Yes,Customer Dissatisfaction,664,21-09-26,470.3596346061629,Store
MX-2013-141159,Yes,Customer Dissatisfaction,50,25-08-26,35.950785740395865,Customer Service
MX-2013-141159,Yes,Customer Dissatisfaction,27,19-09-26,20.518971089874192,Online
MX-2013-141159,Yes,Customer Dissatisfaction,272,07-09-26,262.4936013400413,Online
SF-2013-2060,Yes,Damaged,138,26-08-26,72.77942907645918,Store
SF-2013-2060,Yes,Damaged,260,07-09-26,243.2094617191333,Online
ID-2013-33421,Yes,Damaged,535,23-09-26,499.3890645,Store
ID-2013-33421,Yes,Damaged,894,03-09-26,890.5935,Customer Service
NI-2013-3460,Yes,Customer Dissatisfaction,308,02-09-26,166.51353729597133,Customer Service
NI-2013-3460,Yes,Customer Dissatisfaction,165,30-08-26,128.74281845749223,Store
NI-2013-3460,Yes,Customer Dissatisfaction,3,30-08-26,2.732886589855468,Online
NI-2013-3460,Yes,Customer Dissatisfaction,10,15-09-26,6.422360884055083,Store
NI-2013-3460,Yes,Customer Dissatisfaction,3,02-09-26,1.907004599269894,Online
NI-2013-3460,Yes,Customer Dissatisfaction,9,23-09-26,6.2714737840154715,Online
NI-2013-3460,Yes,Customer Dissatisfaction,6,01-09-26,3.9509481239103033,Online
NI-2013-3460,Yes,Customer Dissatisfaction,35,07-09-26,23.304219508371954,Store
IN-2014-68218,Yes,Damaged,226,16-09-26,157.03619915088947,Online
IN-2014-68218,Yes,Damaged,93,09-09-26,84.77927210428267,Store
IN-2014-68218,Yes,Damaged,116,06-09-26,105.97201676272842,Customer Service
IN-2014-68218,Yes,Damaged,179,07-09-26,135.1840395281152,Online
MX-2012-140025,Yes,Wrong Item,175,13-09-26,94.29514919967457,Customer Service
ES-2014-4319234,Yes,Damaged,138,08-09-26,117.12243164434173,Store
CA-2012-147830,Yes,Damaged,102,03-09-26,93.82890450381753,Online
CA-2012-147830,Yes,Damaged,1800,16-09-26,1527.5012831929716,Online
CA-2012-147830,Yes,Damaged,263,25-08-26,218.46373782657918,Store
CA-2012-147830,Yes,Damaged,2025,10-09-26,1101.1235274596254,Store
CA-2011-169775,Yes,Wrong Item,174,16-09-26,167.07739166317592,Store
CA-2011-169775,Yes,Wrong Item,505,04-09-26,260.63493323774884,Customer Service
CA-2011-169775,Yes,Wrong Item,30,26-08-26,16.31405117,Store
ID-2014-45055,Yes,Wrong Item,65,14-09-26,32.91917883714355,Online
ID-2014-45055,Yes,Wrong Item,43,01-09-26,42.641599582663254,Online
ID-2014-45055,Yes,Wrong Item,207,17-09-26,116.02659748039314,Store
ID-2014-85438,Yes,Late Delivery,38,01-09-26,28.43734810054392,Store
ID-2014-85438,Yes,Late Delivery,5,13-09-26,4.058605157550998,Online
ID-2014-85438,Yes,Late Delivery,14,03-09-26,9.44336197,Customer Service
ID-2014-85438,Yes,Late Delivery,1113,12-09-26,1041.6149102031793,Customer Service
ID-2013-26400,Yes,Damaged,193,19-09-26,118.53976631550955,Customer Service
ID-2013-26400,Yes,Damaged,44,07-09-26,42.93511038006544,Online
AE-2014-3830,Yes,Damaged,77,07-09-26,62.727897393102594,Store
AE-2014-3830,Yes,Damaged,3,17-09-26,1.7796401270729931,Store
AE-2014-3830,Yes,Damaged,3,12-09-26,1.6595491510173852,Online
AE-2014-3830,Yes,Damaged,59,02-09-26,42.945169637775514,Customer Service
AE-2014-3830,Yes,Damaged,42,15-09-26,25.09447677544116,Store
AE-2014-3830,Yes,Damaged,96,15-09-26,63.56295187757282,Customer Service
ES-2012-4804562,Yes,Wrong Item,45,31-08-26,27.486980802990555,Store
IN-2012-75428,Yes,Damaged,823,03-09-26,754.3791907,Customer Service
IN-2012-75428,Yes,Damaged,316,07-09-26,264.7066371338533,Store
IN-2012-75428,Yes,Damaged,49,02-09-26,28.02181324153784,Customer Service
IN-2014-34632,Yes,Damaged,644,25-08-26,537.7804037640944,Customer Service
IN-2014-34632,Yes,Damaged,66,26-08-26,53.29730065415087,Online
IN-2014-34632,Yes,Damaged,36,16-09-26,28.19399709013094,Online
IN-2014-34632,Yes,Damaged,2191,06-09-26,1387.6356987250176,Customer Service
IN-2014-34632,Yes,Damaged,70,30-08-26,53.54654360598341,Online
IN-2014-34632,Yes,Damaged,75,14-09-26,47.37632472086071,Online
ES-2014-5821132,Yes,Damaged,80,08-09-26,70.19734287356924,Store
ES-2014-5821132,Yes,Damaged,28,28-08-26,20.241580461798485,Store
US-2013-157840,Yes,Late Delivery,34,13-09-26,29.00646924025862,Customer Service
MX-2013-108868,Yes,Damaged,19,18-09-26,11.467809885072665,Online
MX-2013-108868,Yes,Damaged,362,01-09-26,255.49451791326848,Customer Service
ID-2013-24412,Yes,Late Delivery,379,09-09-26,306.95071468648604,Online
ID-2013-24412,Yes,Late Delivery,206,27-08-26,180.74710242329564,Online
ID-2013-24412,Yes,Late Delivery,8,25-08-26,7.911809493,Online
ID-2014-74728,Yes,Damaged,159,08-09-26,154.90790610708032,Store
ID-2014-74728,Yes,Damaged,39,10-09-26,28.391301757695597,Customer Service
ES-2012-5064111,Yes,Damaged,49,19-09-26,41.84551392802103,Store
ES-2012-5064111,Yes,Damaged,28,06-09-26,14.15117046,Online
ES-2012-5064111,Yes,Damaged,47,25-08-26,36.21491292078832,Online
ES-2012-5064111,Yes,Damaged,236,10-09-26,198.03849799891705,Store
ES-2012-5064111,Yes,Damaged,450,11-09-26,310.15862670775874,Online
IN-2013-35024,Yes,Damaged,97,07-09-26,91.14005708748077,Store
IN-2013-35024,Yes,Damaged,22,29-08-26,21.919240717224845,Online
IN-2011-14017,Yes,Wrong Item,191,17-09-26,181.34059752062578,Store
IN-2011-14017,Yes,Wrong Item,12,30-08-26,9.752413023200805,Customer Service
IN-2011-14017,Yes,Wrong Item,233,28-08-26,134.2634584164321,Online
IN-2011-14017,Yes,Wrong Item,1069,04-09-26,952.5959486,Store
US-2013-158680,Yes,Wrong Item,2,27-08-26,1.0028087553958955,Store
US-2013-108504,Yes,Damaged,168,26-08-26,136.63486519700075,Customer Service
US-2013-108504,Yes,Damaged,9,26-08-26,7.823877569493823,Online
US-2013-108504,Yes,Damaged,349,09-09-26,236.1533501425704,Customer Service
US-2013-108504,Yes,Damaged,123,11-09-26,122.49439606273882,Online
US-2013-108504,Yes,Damaged,342,08-09-26,191.66483277985603,Store
US-2013-108504,Yes,Damaged,154,01-09-26,129.02471804564803,Online
US-2013-108504,Yes,Damaged,81,28-08-26,80.39889953079356,Online
US-2013-108504,Yes,Damaged,240,09-09-26,232.21119189196747,Online
US-2013-108504,Yes,Damaged,19,05-09-26,14.069938893408208,Customer Service
US-2013-108504,Yes,Damaged,485,01-09-26,253.78889716888875,Online
US-2013-108504,Yes,Damaged,105,30-08-26,64.76940366982404,Customer Service
AL-2012-8670,Yes,Customer Dissatisfaction,106,13-09-26,96.32104566831477,Store
AL-2012-8670,Yes,Customer Dissatisfaction,6,28-08-26,4.2555837589225565,Store
AL-2012-8670,Yes,Customer Dissatisfaction,364,12-09-26,359.2736880363308,Store
IN-2014-61015,Yes,Late Delivery,60,07-09-26,30.73643696216388,Online
ES-2013-2364306,Yes,Late Delivery,45,01-09-26,29.98170930105468,Store
ES-2013-2364306,Yes,Late Delivery,107,22-09-26,83.23647651420447,Store
ES-2013-2364306,Yes,Late Delivery,152,09-09-26,103.20788549135828,Store
ES-2013-2364306,Yes,Late Delivery,276,30-08-26,254.4675424339158,Customer Service
ES-2013-2364306,Yes,Late Delivery,156,10-09-26,133.58956270992337,Customer Service
CA-2014-165715,Yes,Damaged,33,08-09-26,31.505619394732605,Store
US-2013-168410,Yes,Damaged,296,30-08-26,190.95508730916964,Customer Service
US-2013-168410,Yes,Damaged,69,29-08-26,60.035348685380406,Store
US-2013-168410,Yes,Damaged,40,02-09-26,35.722262595605486,Online
CA-2012-166219,Yes,Wrong Item,103,03-09-26,62.38061780591286,Customer Service
CA-2012-166219,Yes,Wrong Item,1100,27-08-26,642.9595340868162,Customer Service
SF-2014-4490,Yes,Damaged,1843,28-08-26,1627.7925917078983,Store
MX-2014-153913,Yes,Damaged,60,02-09-26,36.52952780712559,Online
MX-2014-153913,Yes,Damaged,15,21-09-26,10.375630995922336,Online
MX-2014-153913,Yes,Damaged,345,13-09-26,284.56574636412597,Online
MX-2014-153913,Yes,Damaged,423,20-09-26,239.50012004173706,Customer Service
MX-2014-131457,Yes,Customer Dissatisfaction,17,21-09-26,9.231859154822315,Store
MX-2014-131457,Yes,Customer Dissatisfaction,340,06-09-26,295.11024723899686,Customer Service
MX-2014-134481,Yes,Customer Dissatisfaction,217,26-08-26,109.37005692076806,Customer Service
MX-2014-134481,Yes,Customer Dissatisfaction,83,30-08-26,51.926645360285264,Online
MX-2014-134481,Yes,Customer Dissatisfaction,15,28-08-26,14.38501975201792,Customer Service
MX-2014-134481,Yes,Customer Dissatisfaction,217,16-09-26,114.85355978647193,Customer Service
IN-2013-31650,Yes,Late Delivery,33,04-09-26,28.32705498576471,Customer Service
IN-2013-31650,Yes,Late Delivery,1155,09-09-26,1017.9002880722318,Online
IN-2013-31650,Yes,Late Delivery,182,14-09-26,114.94680741036264,Store
NI-2014-6860,Yes,Customer Dissatisfaction,397,08-09-26,225.59264396747704,Online
NI-2014-6860,Yes,Customer Dissatisfaction,5,14-09-26,3.1302771057193466,Store
SA-2011-1570,Yes,Wrong Item,247,26-08-26,149.14427373116075,Store
SA-2011-1570,Yes,Wrong Item,204,22-09-26,142.32442454442696,Store
SA-2011-1570,Yes,Wrong Item,205,23-09-26,165.20030504994605,Online
SA-2011-1570,Yes,Wrong Item,52,20-09-26,30.66014695321762,Online
SA-2011-1570,Yes,Wrong Item,333,27-08-26,245.94627497020952,Online
SA-2011-1570,Yes,Wrong Item,379,18-09-26,306.8898019328367,Online
SA-2011-1570,Yes,Wrong Item,141,12-09-26,137.2135114712448,Customer Service
SA-2011-1570,Yes,Wrong Item,735,02-09-26,687.2809670384578,Online
SA-2011-1570,Yes,Wrong Item,1758,03-09-26,1028.552944,Store
ES-2012-5149849,Yes,Late Delivery,103,21-09-26,65.72875577027708,Store
ES-2012-5149849,Yes,Late Delivery,328,30-08-26,255.81983554272765,Customer Service
ES-2012-5149849,Yes,Late Delivery,2012,26-08-26,1756.2305756461712,Store
IN-2014-72236,Yes,Damaged,48,02-09-26,24.112997550779195,Online
IN-2014-72236,Yes,Damaged,13,13-09-26,12.523552895346123,Customer Service
IN-2014-72236,Yes,Damaged,40,21-09-26,39.75392372125494,Online
US-2012-111598,Yes,Wrong Item,5,03-09-26,3.303865947614745,Store
US-2012-111598,Yes,Wrong Item,15,15-09-26,13.408072903388925,Online
IR-2013-2430,Yes,Late Delivery,37,13-09-26,20.192126392847435,Online
IR-2013-2430,Yes,Late Delivery,98,31-08-26,71.88934772,Online
IT-2014-1008900,Yes,Wrong Item,396,21-09-26,335.07455443605795,Customer Service
IT-2014-1008900,Yes,Wrong Item,212,13-09-26,180.67606795354038,Customer Service
IT-2014-1008900,Yes,Wrong Item,37,21-09-26,31.14634509248501,Online
IT-2014-1008900,Yes,Wrong Item,27,03-09-26,16.64419406184552,Store
IT-2014-1008900,Yes,Wrong Item,84,06-09-26,47.749781969324076,Customer Service
IT-2014-1008900,Yes,Wrong Item,63,31-08-26,38.91341540323825,Online
IT-2014-1008900,Yes,Wrong Item,73,07-09-26,61.57523851603133,Customer Service
IT-2014-1008900,Yes,Wrong Item,397,14-09-26,277.5436491167196,Store
US-2014-146080,Yes,Wrong Item,68,06-09-26,66.66187187534773,Customer Service
US-2014-146080,Yes,Wrong Item,2,16-09-26,1.3926855823226758,Store
US-2014-146080,Yes,Wrong Item,64,22-09-26,59.33236467,Customer Service
US-2014-146080,Yes,Wrong Item,199,20-09-26,104.03447207167346,Customer Service
US-2014-146080,Yes,Wrong Item,24,07-09-26,17.32549897142932,Customer Service
US-2014-146080,Yes,Wrong Item,8,09-09-26,6.750186091454346,Customer Service
CA-2011-155796,Yes,Late Delivery,522,19-09-26,315.2794830366198,Store
CA-2011-155796,Yes,Late Delivery,24,19-09-26,22.56230788168436,Store
IN-2014-61813,Yes,Customer Dissatisfaction,23,02-09-26,14.567889304936019,Customer Service
IN-2014-61813,Yes,Customer Dissatisfaction,7,17-09-26,4.006056585692412,Online
IN-2014-61813,Yes,Customer Dissatisfaction,61,31-08-26,40.93669042963201,Customer Service
CA-2011-124023,Yes,Late Delivery,9,31-08-26,4.500706828589372,Online
CA-2014-137449,Yes,Damaged,410,20-09-26,361.43461703302927,Online
CA-2014-137449,Yes,Damaged,307,22-09-26,276.1271231,Online
CA-2014-137449,Yes,Damaged,21,23-09-26,12.927502970874228,Online
US-2014-161242,Yes,Damaged,79,09-09-26,74.85917888,Store
US-2014-154095,Yes,Wrong Item,289,15-09-26,225.03668514990792,Store
US-2014-154095,Yes,Wrong Item,9,17-09-26,6.1931059885152475,Store
US-2014-154095,Yes,Wrong Item,20,13-09-26,13.878139380345448,Online
UP-2014-6260,Yes,Wrong Item,27,25-08-26,16.172566445225026,Customer Service
ZI-2013-5400,Yes,Wrong Item,102,11-09-26,53.31291552017203,Store
ZI-2013-5400,Yes,Wrong Item,19,04-09-26,12.130597271330362,Customer Service
IN-2012-45972,Yes,Late Delivery,123,26-08-26,102.0309992713437,Customer Service
IN-2012-45972,Yes,Late Delivery,14,05-09-26,11.96827084,Store
IN-2012-45972,Yes,Late Delivery,714,22-09-26,622.7028010457427,Store
IN-2012-45972,Yes,Late Delivery,264,12-09-26,159.08851899784926,Store
CA-2013-109953,Yes,Wrong Item,152,31-08-26,130.63431237418587,Online
CA-2013-109953,Yes,Wrong Item,31,26-08-26,19.48486061698469,Online
CA-2013-109953,Yes,Wrong Item,110,22-09-26,95.84302814214213,Customer Service
MX-2013-114139,Yes,Late Delivery,80,09-09-26,41.639393413769184,Store
NI-2013-7250,Yes,Wrong Item,3,10-09-26,1.8169189250119793,Store
IT-2011-5361439,Yes,Wrong Item,30,06-09-26,20.450741743498554,Online
IT-2011-5361439,Yes,Wrong Item,204,22-09-26,190.9111278592472,Store
IT-2011-5361439,Yes,Wrong Item,265,07-09-26,214.28273249965667,Store
CA-2012-155068,Yes,Damaged,11,21-09-26,7.053829807778299,Online
CA-2012-155068,Yes,Damaged,56,04-09-26,55.447728002277586,Store
CA-2012-155068,Yes,Damaged,12,15-09-26,6.644651346373951,Online
CA-2014-153822,Yes,Wrong Item,18,18-09-26,15.79763234,Store
CA-2014-153822,Yes,Wrong Item,13,22-09-26,10.422934879252173,Store
CA-2014-153822,Yes,Wrong Item,90,18-09-26,59.816844539607246,Online
CA-2014-153822,Yes,Wrong Item,472,29-08-26,460.59835099586047,Online
TU-2013-3210,Yes,Damaged,10,28-08-26,9.870554779741644,Online
TU-2013-3210,Yes,Damaged,38,31-08-26,31.111893905834403,Online
TU-2013-3210,Yes,Damaged,50,28-08-26,28.83744128351642,Online
MX-2014-129686,Yes,Late Delivery,30,25-08-26,24.160613532283357,Store
MX-2014-129686,Yes,Late Delivery,50,29-08-26,42.91640778,Store
MX-2014-129686,Yes,Late Delivery,56,25-08-26,30.113630673337816,Customer Service
IZ-2014-3590,Yes,Damaged,57,02-09-26,49.04927426930835,Customer Service
IZ-2014-3590,Yes,Damaged,38,21-09-26,28.10487612916838,Store
ZA-2012-3480,Yes,Late Delivery,188,22-09-26,125.13037513296617,Store
ZA-2012-3480,Yes,Late Delivery,38,18-09-26,30.397650058740062,Online
IT-2012-5332220,Yes,Customer Dissatisfaction,214,17-09-26,165.35369188849205,Customer Service
IN-2013-37103,Yes,Wrong Item,54,28-08-26,37.68795832801652,Store
IN-2013-37103,Yes,Wrong Item,40,29-08-26,23.134818419763352,Customer Service
ES-2012-2974297,Yes,Late Delivery,30,31-08-26,24.971382459920335,Store
NI-2014-8570,Yes,Wrong Item,12,12-09-26,7.203423143084632,Store
NI-2014-8570,Yes,Wrong Item,160,05-09-26,123.98655214077031,Customer Service
NI-2014-8570,Yes,Wrong Item,22,04-09-26,17.98247605323202,Online
NI-2014-8570,Yes,Wrong Item,40,26-08-26,24.240641241880766,Store
NI-2014-8570,Yes,Wrong Item,21,11-09-26,18.848080927769033,Customer Service
NI-2014-8570,Yes,Wrong Item,17,06-09-26,14.336141415575213,Customer Service
NI-2014-8570,Yes,Wrong Item,49,08-09-26,40.58045673607706,Online
IN-2013-47680,Yes,Wrong Item,129,09-09-26,92.57444080593702,Customer Service
IN-2013-47680,Yes,Wrong Item,106,19-09-26,94.48823054211165,Online
IN-2013-47680,Yes,Wrong Item,454,14-09-26,249.45338619317738,Online
IN-2012-64424,Yes,Late Delivery,47,20-09-26,26.160077042377754,Store
IN-2012-64424,Yes,Late Delivery,1106,20-09-26,707.4235599507524,Online
ES-2014-1854100,Yes,Customer Dissatisfaction,40,08-09-26,27.894589551392972,Online
ES-2014-1854100,Yes,Customer Dissatisfaction,1308,09-09-26,869.0257722242527,Online
ES-2014-1854100,Yes,Customer Dissatisfaction,216,01-09-26,196.29518309411094,Store
ES-2014-1854100,Yes,Customer Dissatisfaction,154,04-09-26,77.70431600903679,Customer Service
ES-2014-1854100,Yes,Customer Dissatisfaction,351,03-09-26,252.53106988402945,Online
IN-2012-46063,Yes,Wrong Item,63,09-09-26,44.65028208518745,Customer Service
IN-2012-46063,Yes,Wrong Item,64,05-09-26,42.761636851492796,Customer Service
IN-2012-46063,Yes,Wrong Item,760,17-09-26,397.01178569674727,Store
US-2014-136084,Yes,Late Delivery,910,07-09-26,864.0876193998356,Store
US-2014-136084,Yes,Late Delivery,36,21-09-26,29.385909337686577,Customer Service
IN-2013-57284,Yes,Wrong Item,35,29-08-26,26.229559596757717,Store
IN-2013-57284,Yes,Wrong Item,52,05-09-26,35.438452645455456,Store
IN-2013-57284,Yes,Wrong Item,72,13-09-26,67.20683027,Online
IN-2013-57284,Yes,Wrong Item,125,08-09-26,84.64249687,Online
IN-2013-57284,Yes,Wrong Item,37,14-09-26,31.05480826802711,Online
IN-2012-74742,Yes,Late Delivery,52,25-08-26,26.49721739075664,Online
IN-2012-74742,Yes,Late Delivery,76,14-09-26,63.59318221948148,Customer Service
CA-2011-164182,Yes,Damaged,13,23-09-26,9.249226320794632,Store
CA-2011-164182,Yes,Damaged,24,09-09-26,23.702390967271782,Customer Service
CA-2011-164182,Yes,Damaged,32,05-09-26,19.170390736405018,Customer Service
CA-2011-164182,Yes,Damaged,42,31-08-26,36.20436597,Customer Service
ES-2012-4269542,Yes,Customer Dissatisfaction,57,12-09-26,30.148688762885225,Customer Service
